CURRENT_LAND_VALUE_2024,CURRENT_LAND_VALUE_2023,CURRENT_LAND_VALUE_2022,CURRENT_LAND_VALUE_2021,CURRENT_LAND_VALUE_2020,CURRENT_IMPROVEMENT_VALUE_2024,CURRENT_IMPROVEMENT_VALUE_2023,CURRENT_IMPROVEMENT_VALUE_2022,CURRENT_IMPROVEMENT_VALUE_2021,CURRENT_IMPROVEMENT_VALUE_2020,LATITUDE,LONGITUDE,Count_Per_Year_2020,Count_Per_Year_2021,Count_Per_Year_2022,Count_Per_Year_2023,Count_Per_Year_2024,MIN_DISTANCE_LIBRARY_METERS,CLOSEST_HOMELESS_SHELTER,CLOSEST_SCHOOL_METERS,COMMUNITY_CENTRE_DISTANCE_METERS,CLOSEST_DOG_PARK_METERS,YEAR_BUILT,BIG_IMPROVEMENT_YEAR
18190000.0,18071000.0,16635000.0,16275000.0,18275000.0,6217400.0,6573700.0,7149300.0,5886200.0,5466300.0,49.263444,-123.089478,12,12,12,12,12,783.8241641605474,1153.2838947935768,"{333.1883877306624, StrongStart BC}",783.8241641605474,1359.2373799459417,1982.0,1982.0
19579000.0,19148000.0,17856000.0,16133000.0,15396000.0,3498000.0,3424800.0,3556800.0,3251700.0,3360100.0,49.262211,-123.185905,17,17,17,17,17,1278.771024460976,4636.1935370370575,"{541.501709837903, Public School}",1719.6818823773467,1291.388011302888,2004.0,2004.0
16100000.0,15932000.0,15946000.0,12950000.0,11634000.0,2532500.0,2589200.0,2626800.0,2246600.0,2253700.0,49.262422,-123.165776,7,7,7,7,7,330.4253549119572,3350.298256786948,"{124.18269616380775, Independent School}",413.43593518134446,1359.9603421649565,2013.0,2013.0
17838000.0,17115000.0,16733000.0,14031000.0,11825000.0,3185500.0,3163200.0,2390000.0,1645500.0,1774600.0,49.234501,-123.100103,10,10,10,10,10,903.26491530896,3123.455507998576,"{571.7575036603183, Public School}",1178.8068029949543,867.7918599608839,2021.0,2021.0
11983000.0,12212000.0,11715000.0,11408000.0,11408000.0,699000.0,707000.0,730000.0,745000.0,772000.0,49.251991,-123.1349964,2,2,2,2,2,1227.6551418413244,2332.7580983791768,"{522.0752647107374, Independent School}",999.211194124268,1352.0926330437946,1977.0,1985.0
4591000.0,4495000.0,4293000.0,3717000.0,3582000.0,1291000.0,1289000.0,1308000.0,1171000.0,1069000.0,49.2634754,-123.0911134,3,3,3,3,3,665.6981787538755,1077.5599158036218,"{216.4092625139196, StrongStart BC}",665.6981787538755,1379.5939740587237,1910.0,1985.0
6357000.0,6378000.0,6387000.0,5679000.0,5399000.0,521000.0,555000.0,567000.0,569000.0,575000.0,49.272768,-123.211883,1,1,1,1,1,1057.72737771197,6146.226822208354,"{750.0592098437623, Public School}",546.3510658019028,390.7852420402781,1936.0,1997.0
12967000.0,13082000.0,12755000.0,10547000.0,9966000.0,3026000.0,3110000.0,3105000.0,2988000.0,3015000.0,49.24636,-123.127944,4,4,4,4,4,1482.5961640706337,2392.81097846259,"{158.19624156572405, Independent School}",872.5866827763132,888.5310196675032,2009.0,2010.0
24233000.0,24233000.0,24233000.0,22477000.0,23180000.0,13019000.0,17107000.0,15283000.0,14709000.0,13666000.0,49.2678622,-123.1158668,1,1,1,1,1,1203.8152584702416,275.9356842349838,"{683.4543562684566, Public School}",738.05391823632,491.8580688920095,1984.0,1984.0
6715000.0,6575000.0,6226000.0,5604000.0,4864000.0,749800.0,765100.0,738200.0,694100.0,719200.0,49.2720426,-123.0676234,4,4,4,4,4,597.7199559010215,255.9436450766076,"{386.81719140521335, Public School}",597.7199559010215,1237.5163721937306,1997.0,1997.0
20958000.0,19442000.0,18061000.0,15322000.0,14240000.0,5292000.0,5177300.0,5257400.0,4673600.0,4724100.0,49.24953,-123.0253005,10,10,10,10,10,1323.714465757463,3790.567995641825,"{535.2786783682169, Public School}",1323.714465757463,409.7113166405832,2014.0,2015.0
22322000.0,22322000.0,22177000.0,20572000.0,19280000.0,10289000.0,10420000.0,10343000.0,9162000.0,9176000.0,49.235,-123.132336,6,6,6,6,6,1128.3515860428,3596.3870627256247,"{278.503915828966, Independent School}",1809.146693074764,538.2743163322973,2016.0,2017.0
26556000.0,25438685.0,23689000.0,21795000.0,20110000.0,4563600.0,4402000.0,5053900.0,4679200.0,4793700.0,49.286453,-123.131913,47,47,47,47,47,489.0071149441421,646.823035727198,"{403.79612378158106, Public School}",489.0071149441421,393.3927984218861,1998.0,1998.0
5571000.0,5456000.0,5054000.0,4204000.0,3648000.0,796500.0,799500.0,811200.0,637900.0,642200.0,49.253184,-123.085638,2,2,2,2,2,877.0717013519144,1786.0482415721308,"{300.08628999947985, Public School}",1480.3822012106873,1056.6615768907898,1989.0,2005.0
40499000.0,42549000.0,38440000.0,37855000.0,35428000.0,11819000.0,12368000.0,11483000.0,11424000.0,11370000.0,49.282201,-123.118542,15,15,15,15,15,350.5448086570816,407.37678690696765,"{452.7427438615009, Independent School}",589.5416499519777,678.7293165120727,2000.0,2000.0
12786000.0,12364000.0,11606000.0,9629000.0,9076000.0,3541900.0,3445900.0,3427300.0,2508900.0,1288300.0,49.289736,-123.043949,7,7,7,7,7,1076.089727292134,2796.99357494783,"{530.0604651457916, Independent School}",1038.7728074019128,310.7387550749995,2019.0,2019.0
28860000.0,30609000.0,28860000.0,27986000.0,27110000.0,203100.0,75100.0,74300.0,72700.0,70600.0,49.2453903,-123.1013858,5,5,5,5,5,504.8585285691813,1912.3132527150683,"{390.2244358201742, Public School}",504.8585285691813,527.395437574416,1960.0,1970.0
15201000.0,14641250.0,10096000.0,12024000.0,11409000.0,2274900.0,1349400.0,953000.0,872100.0,885800.0,49.238596,-123.052973,11,11,11,11,11,798.839793259959,3617.770993283888,"{329.07052421119516, Public School}",1391.8872139560171,1054.0348821298717,2002.0,2002.0
11568000.0,11239000.0,10507000.0,8667000.0,8098000.0,372900.0,386900.0,401600.0,369300.0,381600.0,49.285465,-123.046929,8,8,8,8,8,554.3311441153704,2291.3803722851208,"{181.59872909738644, Independent School}",750.919560702831,716.7314990386612,1956.0,1985.0
19830000.0,18945000.0,17247000.0,14599000.0,13115000.0,1996400.0,1918500.0,1879000.0,1710200.0,1725300.0,49.238966,-123.037643,12,12,12,12,12,473.4087046985968,4045.459697201713,"{328.962604779224, Independent School}",1376.4849414808891,1469.4481993943175,2004.0,2004.0
5890000.0,5749000.0,5493000.0,5104000.0,4823000.0,3526000.0,3564000.0,3512000.0,3260000.0,3264000.0,49.245469,-123.146462,1,1,1,1,1,1567.689557431986,3434.628926280393,"{405.25236457425143, Public School}",1567.689557431986,278.5471258328024,2014.0,2014.0
5616000.0,5463000.0,5155000.0,4604000.0,4164000.0,414000.0,395000.0,372000.0,364000.0,359000.0,49.264819,-123.168395,1,1,1,1,1,25.78546992661739,3370.7498472362245,"{209.79461536838573, Public School}",673.5827479879425,1502.613843120246,1963.0,1965.0
27629000.0,27944000.0,26829000.0,22259000.0,20530000.0,2170400.0,2177100.0,2065400.0,1935300.0,1986600.0,49.234702,-123.107778,11,11,11,11,11,719.4175895375373,3076.171728120272,"{359.5312459336389, Public School}",1011.6916435985212,413.26160840130814,1998.0,2000.0
9277000.0,9197000.0,8340000.0,7981000.0,8497000.0,2738000.0,2755000.0,3085000.0,2862000.0,2553000.0,49.283982,-123.062669,6,6,6,6,6,980.7801244833516,1618.925845585013,"{390.52366005811734, Public School}",1233.1482846896952,1223.3651230861935,2015.0,2015.0
1134000.0,1062478.0,948000.0,905000.0,898000.0,539000.0,566000.0,458000.0,453000.0,448000.0,49.2807559,-123.108953,1,1,1,1,1,496.2575009839612,149.12481251671883,"{291.73660346439476, Public School}",643.3194843325242,418.8048487520285,2007.0,2007.0
3272000.0,3202000.0,2876000.0,2602000.0,2422000.0,735000.0,719000.0,740000.0,671000.0,664000.0,49.25157,-123.081968,3,3,3,3,3,556.4843178833954,2107.21067033442,"{160.21600960335218, Public School}",1265.1427681517482,735.8866526399142,2010.0,2010.0
2017000.0,1958000.0,1876000.0,1639000.0,1581000.0,47400.0,47100.0,47000.0,41000.0,41400.0,49.214019,-123.109938,1,1,1,1,1,2143.1387730951787,5381.018410508998,"{370.676152650915, Public School}",1197.991702278644,1141.9391443410047,1961.0,1961.0
47709000.0,47136000.0,34277000.0,34277000.0,35074000.0,0.0,0.0,0.0,0.0,0.0,49.269538,-123.071092,1,1,1,1,1,702.1127077637259,45.18658623734339,"{432.1268984260085, Public School}",702.1127077637259,1168.2978050894687,1965.0,1965.0
39845000.0,40988000.0,41520000.0,36518000.0,33774000.0,5068600.0,5429000.0,4873400.0,4552700.0,4603400.0,49.251914,-123.181682,16,16,16,16,15,716.4669822142308,4973.784898907428,"{181.14495214503233, Public School}",1121.5229153366422,382.894949360249,2013.0,2013.0
15622000.0,14752000.0,12999000.0,12724000.0,11242000.0,1298300.0,1322400.0,1356600.0,1165600.0,1082000.0,49.254495,-123.082043,10,10,10,10,10,774.211178911274,1848.9235911519063,"{47.270791162965075, Public School}",1203.9647372009288,972.0118749255688,2017.0,2017.0
159622000.0,176554000.0,166105000.0,156242000.0,184820000.0,190000.0,181000.0,162000.0,161000.0,160000.0,49.274175,-123.086225,1,1,1,1,1,733.2473224915726,922.8978901254982,"{652.178394814156, StrongStart BC}",733.2473224915726,150.35299690053984,1952.0,1952.0
12769000.0,12310736.0,11150000.0,9064000.0,7877000.0,1586600.0,1575400.0,1546700.0,1288300.0,1286900.0,49.2219079,-123.1018464,9,9,9,9,9,1189.8531079702004,4505.096498373279,"{483.1204123029203, Public School}",142.70047003917347,362.4905785543779,2003.0,2010.0
3502000.0,3502000.0,3210000.0,3210000.0,3794000.0,1156000.0,1194000.0,1395000.0,1006000.0,933000.0,49.264094,-123.090987,1,1,1,1,1,668.9133926676799,1029.4575362197572,"{219.06388054345774, StrongStart BC}",668.9133926676799,1310.6553236176594,1972.0,1972.0
1800000.0,1720000.0,1640000.0,1400000.0,1280000.0,372000.0,363000.0,334000.0,310000.0,321000.0,49.274954,-123.058165,1,1,1,1,1,887.6778901090596,883.0915994576047,"{294.2591637078249, Public School}",1136.5368658173434,1833.767486421641,1992.0,1994.0
23915000.0,22687000.0,20747000.0,19592000.0,17920000.0,6194000.0,5891000.0,5960600.0,5631900.0,5449700.0,49.268023,-123.171064,29,29,29,29,29,407.3745761169426,3390.8353886626974,"{228.93644277230922, Public School}",1032.8059679929363,1783.816243357898,2008.0,2008.0
34560000.0,34524000.0,36940000.0,29276000.0,34350000.0,38400.0,37000.0,35400.0,34900.0,34400.0,49.20773,-123.14052,3,3,3,3,3,299.2843565547874,6572.973071248609,"{298.9110004230248, Independent School}",1208.8012415470157,823.7628935007763,1969.0,1985.0
3969000.0,3887000.0,3602000.0,2996000.0,2629000.0,1890000.0,1791000.0,1458000.0,1468000.0,1456000.0,49.249071,-123.087711,1,1,1,1,1,900.8584515789594,1977.7289133158213,"{384.54502123860334, Public School}",1472.218182527745,1015.3053968614738,2002.0,2002.0
28208000.0,27138000.0,25248000.0,20924000.0,19000000.0,3284600.0,3254500.0,3190200.0,2881700.0,2934100.0,49.265512,-123.04995,16,16,16,16,16,1542.763342494105,1347.9199633866992,"{268.0628644124875, StrongStart BC}",1312.5694768669016,1097.21013266897,2014.0,2015.0
30636000.0,28144460.0,26413000.0,22244000.0,19865000.0,2623100.0,1785600.0,1631900.0,1971100.0,1911900.0,49.243398,-123.035384,19,19,19,19,19,956.5843266326802,3737.454611719808,"{70.16178380511052, Public School}",1143.489428670494,1138.654002725619,2015.0,2015.0
19612000.0,18194000.0,17081000.0,14262000.0,13300000.0,3338500.0,3094600.0,3088400.0,2594400.0,2616400.0,49.256386,-123.039427,10,10,10,10,10,513.5106545855796,2512.9293169854736,"{232.8963483240946, Independent School}",513.5106545855796,571.7160088013245,2018.0,2018.0
15480000.0,15060000.0,13850000.0,11785000.0,10590000.0,1338400.0,1315900.0,1265700.0,1152000.0,1059400.0,49.27624,-123.041488,10,10,10,10,10,806.0856779371932,2010.8136585940435,"{299.852163456644, Independent School}",541.9332168045358,1147.8957525755582,2004.0,2005.0
34804000.0,33846000.0,34437000.0,29264000.0,26545000.0,4843300.0,4825000.0,4482500.0,4226400.0,4233100.0,49.24885,-123.047584,14,14,14,14,14,516.2594772916199,2731.01331696061,"{394.00551938668747, Independent School}",516.2594772916199,455.2815470255805,2011.0,2012.0
41002000.0,39642000.0,39948000.0,33939000.0,30893000.0,9495200.0,8865800.0,8865600.0,8380000.0,8436400.0,49.237929,-123.184796,14,14,14,14,14,899.3514840390526,6164.897391670094,"{725.36743227124, Independent School}",598.3937163976027,897.6213304648543,2017.0,2017.0
10735000.0,10623000.0,9983000.0,9035000.0,9713000.0,873400.0,861100.0,838200.0,775700.0,748900.0,49.270228,-123.064139,5,5,5,5,5,920.9144323570836,239.4708318657125,"{374.14367030915486, Public School}",920.9144323570836,1419.7325452479083,1912.0,1990.0
2782000.0,2755000.0,2721000.0,2397000.0,2095000.0,1727000.0,1745000.0,1702000.0,1606000.0,1608000.0,49.2646341,-123.1758954,1,1,1,1,1,522.1648191137564,3864.0680690735376,"{407.3418049689326, Public School}",1180.3063408605506,1364.1882250382937,2018.0,2018.0
2526000.0,2438000.0,2340000.0,1980000.0,1821000.0,38100.0,37800.0,38000.0,32800.0,32100.0,49.252369,-123.098508,1,1,1,1,1,1171.5994420370653,1230.2736877191628,"{183.67408328630768, Public School}",1171.5994420370653,1297.0672078751024,1958.0,1958.0
88971000.0,88955660.0,89594000.0,88618000.0,90567000.0,35665000.0,58953000.0,56257000.0,47043000.0,44334000.0,49.276833,-123.11954,63,63,63,63,63,428.16097079549,358.6177712293277,"{449.8010855203062, Independent School}",315.22039511554203,304.4963203955269,2000.0,2000.0
26060000.0,24823000.0,25293000.0,23099000.0,21028000.0,5880300.0,5731700.0,5575500.0,4999300.0,4932000.0,49.222467,-123.122217,8,8,8,8,8,1194.7598472175268,4589.747322396901,"{292.2484132122603, Public School}",965.4181779321024,1805.02317142757,2016.0,2016.0
29642000.0,28203000.0,27730000.0,23884000.0,22995000.0,4488100.0,4892000.0,4846000.0,4549900.0,4424800.0,49.229276,-123.167485,7,7,7,7,7,871.2071062385432,5787.960355263799,"{823.6329874241176, Public School}",871.2071062385432,1801.8813716773905,2015.0,2016.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.269569,-123.131936,0,0,0,0,0,847.8294458311728,1151.4279135666725,"{459.20398459706024, Public School}",150.92802940380753,601.2030108094149,1980.0,1980.0
18350000.0,16724775.0,15800000.0,14070000.0,12217000.0,2311700.0,1999400.0,1284600.0,991500.0,1080900.0,49.245365,-123.076352,11,11,11,11,11,422.27552563786566,2698.4520117022744,"{188.61769498489105, Public School}",765.8559302142507,299.8833955548964,2021.0,2021.0
1660000.0,1586000.0,1513000.0,1283000.0,1179000.0,41400.0,41100.0,41100.0,35400.0,34700.0,49.269104,-123.058362,1,1,1,1,1,1332.7561911315725,656.4971653120705,"{390.9489106464329, Public School}",1332.7561911315725,1317.4403684477966,1958.0,1958.0
27676000.0,27407000.0,27069000.0,23847000.0,20843000.0,3416800.0,3470300.0,3428300.0,3184900.0,2734500.0,49.262333,-123.177582,10,10,10,10,10,696.1816537858215,4088.482110785768,"{576.4065319154616, Public School}",1268.8583230478534,1110.7412915085847,2018.0,2019.0
30909000.0,29461000.0,29461000.0,24655000.0,21532000.0,9080400.0,7642400.0,7408500.0,4718600.0,4201700.0,49.215039,-123.142893,9,10,10,10,10,556.9962559414364,5906.796234208497,"{120.68332932658838, Independent School}",1119.682828924772,1005.3787878900226,2020.0,2020.0
33854000.0,32766000.0,31480000.0,26700000.0,24575000.0,3122700.0,3290300.0,3192100.0,2719700.0,2723000.0,49.253805,-123.09403,17,17,17,17,17,1249.9438094900338,1279.6328254269658,"{444.29412499850287, Public School}",1249.9438094900338,1597.0797169799996,2017.0,2017.0
2766000.0,2632000.0,2495000.0,2206000.0,2197000.0,386000.0,400000.0,394000.0,376000.0,385000.0,49.230277,-123.158596,1,1,1,1,1,342.69456359353643,5231.006169643303,"{523.1713462524951, Public School}",342.69456359353643,1630.4058310515395,1990.0,1990.0
3188000.0,3140000.0,3142000.0,2755000.0,2622000.0,238000.0,244000.0,252000.0,220000.0,231000.0,49.230841,-123.190298,1,1,1,1,1,1719.7682300496313,6932.970538081576,"{962.9159111323052, Public School}",1337.6706795160026,242.9832324185593,1969.0,1990.0
11661000.0,11118809.0,10460000.0,9135000.0,8605000.0,495000.0,493000.0,529000.0,439000.0,434000.0,49.27207,-123.164386,3,3,3,3,3,877.2501546301747,2781.73888771419,"{290.46749528329866, Independent School}",1151.4075951834216,1344.3906972649636,1999.0,1999.0
3122000.0,2911035.0,2530000.0,2389000.0,2251000.0,271200.0,278000.0,268000.0,251800.0,271700.0,49.258054,-123.077549,2,2,2,2,2,1008.9322187133372,1353.3206640170515,"{451.24947569606553, StrongStart BC}",926.5134231420864,1115.7682944460807,1991.0,1991.0
7186000.0,6994000.0,6562000.0,5886000.0,4946000.0,1813000.0,1748000.0,1543000.0,1316000.0,1327000.0,49.240632,-123.100111,4,4,4,4,4,666.1963440029557,2449.443650040771,"{75.05356568926375, Public School}",666.1963440029557,462.65025456685976,2011.0,2012.0
9610000.0,9410000.0,9080000.0,7575000.0,6420000.0,1379100.0,1354000.0,1297700.0,1163900.0,1172700.0,49.238093,-123.099381,5,5,5,5,5,886.1094175282733,2736.6725522486104,"{358.8476458185539, Public School}",886.1094175282733,647.6959158480151,2008.0,2008.0
65282000.0,62726000.0,57376000.0,47709000.0,42966000.0,6267600.0,5880100.0,5242800.0,4825600.0,3828200.0,49.2423684,-123.0518942,6,6,6,6,6,962.156648982592,3244.6443114257686,"{106.53558117382732, Public School}",1288.8253843026391,1231.6561843423117,1986.0,1990.0
1516000.0,1397000.0,1374000.0,1261000.0,1135000.0,50500.0,52400.0,54800.0,48900.0,55500.0,49.263951,-123.172055,1,1,1,1,1,257.2996810910265,3650.000071448406,"{246.8523741086008, Public School}",891.5909265795829,1326.601516165498,1937.0,1975.0
722000.0,687000.0,587000.0,535000.0,495000.0,200000.0,190000.0,207000.0,189000.0,190000.0,49.264611,-123.131277,1,1,1,1,1,496.7005901080264,1395.3234963897587,"{423.7294569384103, Public School}",567.985159122897,570.5773980584082,1996.0,1996.0
41954000.0,39183000.0,39183000.0,37451000.0,37451000.0,76400.0,70000.0,63100.0,61800.0,60400.0,49.263408,-123.118887,1,1,1,1,1,1359.0707758866176,611.38490005744,"{564.9540552960826, Independent School}",1118.717794340745,550.9267288612812,1970.0,1987.0
57908000.0,57859381.0,55710000.0,53040000.0,60504000.0,5357400.0,5364400.0,5192700.0,5134100.0,5176500.0,49.233664,-123.154725,19,19,19,19,19,179.9970911980895,4769.354179911063,"{413.89690804547746, Public School}",179.9970911980895,1166.420603218881,2000.0,2000.0
20559000.0,20154000.0,20093000.0,16353000.0,15512000.0,4229500.0,4225200.0,4025800.0,3196800.0,2927200.0,49.268531,-123.062453,15,15,15,15,15,1138.2345608342944,380.611944197669,"{319.6957237917763, Public School}",1138.2345608342944,1224.1580910320065,2020.0,2020.0
8443000.0,8332679.0,7385000.0,6708000.0,6738000.0,806600.0,849400.0,730000.0,736500.0,741600.0,49.270778,-123.147618,23,23,23,23,23,1138.307364215313,1738.2137673112231,"{206.26780359516977, Public School}",999.8529303659157,799.0179299106816,1995.0,1995.0
83725000.0,89441000.0,82948000.0,76498000.0,88629000.0,37512000.0,39898000.0,44957000.0,41516000.0,40554000.0,49.2893839,-123.1298078,69,69,69,69,69,459.9384272871391,872.1263026253921,"{483.8609066948907, Public School}",297.5874231707956,702.1304481636593,1991.0,1991.0
46902000.0,44916000.0,41896000.0,37608000.0,33360000.0,9068400.0,8818800.0,8697400.0,8108500.0,7942100.0,49.250067,-123.107245,16,16,16,16,16,698.4796629251836,1368.2035543328416,"{328.99712184155993, Public School}",698.4796629251836,917.5818663898028,2017.0,2018.0
42186000.0,42327000.0,42610000.0,37807000.0,35931000.0,4800000.0,4862000.0,4951000.0,4643000.0,4699000.0,49.271894,-123.214094,8,8,8,8,8,1014.9333410739912,6317.880921500676,"{810.288518290285, Public School}",696.1380453851345,564.4479336913467,2008.0,2009.0
24878000.0,24957000.0,24612000.0,21387000.0,19585000.0,3775300.0,3829200.0,4179600.0,3910500.0,3923000.0,49.263307,-123.165974,14,14,14,14,14,251.23690261389004,3307.293634159736,"{24.74569557983657, Independent School}",446.8772894571617,1434.2477304926958,2009.0,2009.0
17822000.0,17780000.0,17787000.0,15561000.0,14994000.0,4878400.0,5089300.0,4959600.0,4689800.0,4703000.0,49.2186974,-123.1525506,7,7,7,7,7,1297.0359029293195,5919.255625646722,"{152.9508806122233, Public School}",1646.1113457066117,1174.8764564348128,2017.0,2017.0
10796000.0,12223000.0,11025000.0,9669000.0,8682000.0,973500.0,1760200.0,1126000.0,1000700.0,1023200.0,49.289865,-123.025215,6,6,6,6,5,2055.5902222179457,3787.987757952388,"{837.221669319246, Public School}",1427.3825425116609,842.3162118338211,1987.0,1995.0
12689000.0,12983000.0,11988000.0,10523000.0,9949000.0,2263300.0,1812200.0,1911600.0,2029400.0,2231900.0,49.274081,-123.06605,7,7,7,7,7,587.0632591170731,491.1017715847586,"{319.77843816314225, Independent School}",587.0632591170731,1280.2851684349382,1998.0,1998.0
47097000.0,48944803.0,42107000.0,38128000.0,37875000.0,17964000.0,18722000.0,19266000.0,17491000.0,17628000.0,49.263689,-123.099155,93,93,93,93,93,101.81268190236298,509.2309166624495,"{356.622082653031, Independent School}",101.81268190236298,1196.6319752542113,1996.0,1996.0
